v_coco_id,coco_Id
False,289236
False,122982
False,359405
False,299349
False,51977
False,565951
False,332202
False,68950
False,534817
False,474353
False,307745
True,99260
False,198271
False,541532
False,266206
False,539879
False,45183
False,510676
False,406359
False,9064
False,73510
False,76547
False,175513
False,299585
False,325008
False,544607
False,96057
False,575523
False,544794
False,292845
False,498644
False,66466
False,508748
False,171142
True,175359
False,420300
False,333152
False,568337
False,208618
False,440707
True,72910
False,231339
False,544565
False,233627
False,234162
False,327713
False,327664
False,335106
False,140648
False,18457
False,130816
False,437537
False,123260
True,138131
False,210769
False,435499
False,513968
False,560368
False,281330
False,544238
False,581839
False,371002
False,429833
False,280808
False,139469
False,343984
False,354616
False,499294
False,573973
False,494671
False,532126
True,490647
False,165012
False,369367
False,400581
False,581249
False,435682
False,171483
False,322008
False,12313
False,562708
False,130681
False,192714
False,488349
False,398191
False,237075
False,225076
False,157160
False,542818
False,280764
False,17432
False,156002
True,399284
False,263274
False,170803
False,168926
False,544234
False,196841
True,181837
False,563763
False,271106
False,436453
False,501175
False,474827
False,172900
False,462124
False,237443
False,179934
False,371874
False,473045
False,104563
False,50403
False,303592
False,505244
False,227802
False,567036
False,581437
True,481807
False,309034
False,435653
False,214958
False,279849
False,495881
False,74403
False,356349
False,371587
False,291894
False,166881
False,495984
False,534887
False,442911
False,161354
False,408492
False,275657
False,53842
False,382441
False,132533
False,200500
False,450598
False,471631
False,304937
False,88835
False,74386
False,104410
False,197130
False,533231
False,255842
False,578130
False,278983
False,104692
False,157928
False,575584
False,407381
False,406734
False,277375
False,477474
False,74714
False,30288
False,300655
False,308274
False,409454
False,181421
False,296584
False,94984
False,287828
False,508414
False,16254
False,457739
False,548723
False,390658
False,514544
False,472228
False,63079
False,488862
False,312054
False,64697
False,211047
False,59741
False,227069
False,230177
False,60496
False,275413
False,454892
False,567448
False,153506
False,246389
False,568308
False,276062
False,303922
False,525876
False,401429
True,404464
False,505979
False,516004
False,152650
False,510552
False,548879
False,452543
False,573105
False,59489
False,170968
False,537790
False,134752
False,3335
False,475019
False,203112
False,563882
False,18336
False,167903
False,367619
False,204138
False,184181
False,280338
False,137847
False,179532
False,501867
False,19695
False,445405
False,290608
False,225160
False,375211
False,289912
False,275663
False,185368
False,427914
False,338242
False,129001
False,584
True,565438
False,402563
False,498156
False,295838
False,512929
False,236312
False,390594
False,90274
False,496687
False,158080
False,13893
False,367571
False,68601
False,161762
False,41389
False,288472
False,432522
False,463792
False,573732
False,74828
True,41875
False,73417
False,398073
False,422886
False,114025
False,379586
False,29730
False,389109
False,96360
False,287253
False,223942
False,460737
False,134098
False,239884
False,96745
False,560923
False,562737
False,434893
False,335688
False,539395
False,552440
False,290761
False,242678
False,330177
False,246831
False,355458
False,209221
False,72873
False,208671
False,419363
False,166794
False,391410
False,300383
False,377008
False,481298
False,565870
False,395452
False,212095
False,354305
False,170295
False,219832
False,382951
False,548942
False,188965
True,327532
False,61520
False,439658
False,138604
False,168248
False,561116
False,507749
False,297171
False,573830
False,275995
False,420465
False,234719
False,223571
False,274631
False,363654
False,185166
False,412697
False,39395
False,172655
False,282045
False,450136
False,462395
True,117987
False,557084
False,569529
False,51898
False,391686
False,302588
False,186671
False,118710
False,92257
False,171360
False,565947
False,561677
False,572215
False,508962
False,331291
False,126319
False,264591
False,100703
False,541901
False,287506
False,246512
False,548136
False,31893
False,573052
False,473491
False,497797
False,309598
False,448425
False,185051
False,285562
False,88176
False,139008
True,510033
False,133281
False,560634
False,137811
False,437588
False,536972
False,254250
False,169309
False,29801
False,473055
False,39196
False,492303
False,65899
False,367823
False,383406
False,144345
False,56679
False,317061
False,86250
False,344415
False,180186
False,16195
False,18367
False,89563
False,28335
False,513789
False,145087
True,408537
False,537393
False,224200
False,89943
False,64348
False,553071
False,560054
False,236868
False,278535
False,580510
False,234994
False,550521
False,19871
False,441263
False,35894
False,463620
False,35571
False,74055
False,99165
False,464833
False,568614
False,146465
False,528720
False,206429
False,301449
False,412431
False,108123
False,27002
False,388267
False,539340
False,13774
False,571535
False,553721
False,189805
False,310562
False,228514
False,117108
True,354070
False,209006
False,128732
False,545572
False,76645
False,244344
False,113716
False,475484
False,299270
False,405962
False,286507
False,280666
False,26388
False,228721
False,212551
False,30408
False,297414
True,245999
False,145189
False,119345
False,294564
False,574106
False,296318
False,100000
False,203615
False,97315
False,414664
False,279187
False,165984
False,197118
False,558421
False,357649
False,548893
False,469142
False,444895
False,478078
False,132973
False,142825
False,70076
False,319398
False,392022
False,398540
False,509699
False,570395
False,249813
False,495637
False,351386
False,185233
False,170862
False,240764
False,322402
False,552267
False,152258
False,150413
False,447928
False,360585
False,283816
False,544060
False,477336
False,485219
False,400569
False,322076
False,108944
False,464854
False,344941
True,479035
False,486638
False,78610
False,143859
True,377816
False,267160
False,148474
True,335824
False,369681
False,49782
False,21147
False,283101
False,87677
False,373292
False,154011
False,165376
False,251094
False,238291
False,34170
False,352884
False,508731
False,271580
False,399078
False,346880
False,282878
False,380449
False,118780
False,413115
False,471453
False,367434
False,357774
False,417264
False,380299
False,406040
False,314109
False,23424
False,516346
False,580609
False,410561
False,205232
False,246540
False,425216
False,198524
False,116603
False,270325
False,298501
False,572022
False,426252
True,378827
False,122838
True,280022
False,190455
False,570876
False,278858
False,44858
False,469515
False,270873
False,67262
False,27490
True,338501
False,445565
False,472424
False,416330
False,543616
True,463778
False,81280
False,88282
False,173198
False,182497
False,236650
False,398632
False,51304
False,541970
False,365738
False,62865
False,384038
False,45923
False,37539
False,544347
False,36811
True,359707
True,580847
False,567858
False,486163
False,57796
False,544518
False,178175
False,175191
False,320721
False,77486
False,146256
False,268620
False,430519
True,525546
False,246474
False,210389
False,444986
False,176938
False,361193
False,254283
False,350341
False,19313
False,239208
False,185759
False,331126
False,100319
False,198154
False,112897
False,15113
True,227928
False,537999
True,562408
False,510493
True,548822
False,126964
False,101952
False,302035
False,140151
False,136468
False,363488
False,333245
False,374164
False,79111
False,395801
False,238154
False,493720
False,326477
True,105264
False,265324
False,468238
False,310524
False,516540
False,50924
False,8471
False,432906
False,221241
False,370279
False,250103
False,245206
False,58355
False,505980
False,330878
False,167033
False,573300
False,133125
False,229990
False,21384
False,545959
False,308592
False,403162
False,136835
False,315348
False,8896
True,490087
False,299952
False,539198
False,12666
False,46055
False,87040
False,212267
False,365600
False,460761
False,91402
False,71749
True,82143
False,263385
False,330478
False,253715
False,544826
True,75581
False,378636
False,97218
False,311244
False,178690
False,235953
False,549830
False,118249
False,262588
False,292763
False,378401
True,35352
False,63488
False,291560
False,6527
True,158737
False,225878
False,515206
False,515998
False,135250
False,422967
False,533441
False,56980
False,36451
True,625
False,1311
False,130651
False,271806
False,32918
False,148639
False,330511
False,132621
False,273029
False,169539
False,384998
False,371958
False,183012
False,93795
False,30109
False,208548
True,99798
False,60128
False,110901
False,533826
False,451278
False,237017
False,310797
False,142534
True,327843
False,484354
False,38697
False,87110
False,294116
False,469085
False,517068
False,364919
False,5933
False,395164
False,242755
False,391187
False,14824
False,474969
False,506587
False,340602
False,383918
False,425027
False,413472
False,284987
False,18244
False,32903
False,134886
False,88287
False,100901
False,244282
False,294258
False,333654
False,156156
False,512764
False,445639
True,234032
False,294034
False,169095
True,409221
False,570783
False,575733
False,247114
False,90884
False,83953
True,407650
False,525939
False,556600
False,538838
False,171064
False,34760
False,159423
False,468354
False,483045
False,282316
False,510243
False,553392
False,239274
False,358545
False,400052
False,183244
False,114728
False,279577
False,194758
False,340082
False,362159
False,190992
False,57731
False,322103
False,511453
False,198788
False,31322
False,425135
True,96877
False,164146
False,502860
False,162691
False,538196
False,76971
False,98280
False,553869
True,109872
False,448426
False,201490
False,485044
False,351036
False,31566
False,129628
False,234247
False,539319
False,103042
False,284256
True,528230
False,485799
False,353803
False,380388
False,326217
False,107527
False,129026
False,213288
False,103027
False,390841
False,358523
False,534553
False,580003
False,455735
False,417141
False,359704
False,254938
False,390756
True,290282
False,271943
False,17967
False,20349
False,70815
False,371555
False,275760
False,55514
False,242210
False,161195
False,23141
False,172852
False,132622
False,317040
False,210273
False,468771
False,215243
False,60018
False,575958
False,296602
True,543220
False,213276
False,130973
False,332420
False,347419
False,209639
True,5124
False,333533
False,572172
False,100582
False,351981
False,484351
False,363308
False,532819
False,177125
False,103564
False,555038
False,129322
False,349486
False,420372
False,269538
False,1877
False,333114
False,337321
False,371186
False,428856
False,455737
False,368311
False,350302
False,195180
False,32275
False,145551
False,60881
False,14252
False,182825
False,129060
False,119225
False,317896
False,11336
False,529317
False,31938
False,573622
False,580735
False,137507
False,209763
False,207400
False,155355
False,76042
False,1084
False,366094
False,477622
False,246339
False,377473
False,192660
False,444236
False,282228
False,546424
False,94299
False,295819
False,293353
False,357074
False,48419
True,262587
False,486869
False,336980
True,345149
False,574315
False,209503
False,398514
False,98520
False,215222
False,52773
False,307359
False,424297
False,204294
False,526704
False,138836
False,254242
False,412753
False,426939
False,50404
False,69346
False,535578
False,435048
True,454957
False,226744
False,550396
False,355661
False,451680
False,81126
False,334733
False,543254
False,292032
False,6357
False,450724
False,516329
False,326442
False,68147
False,81081
False,338439
True,181278
False,424220
False,420054
False,5178
True,286870
False,472349
False,563858
False,370380
False,245118
False,33481
False,217071
False,528418
False,336579
False,442457
False,167083
False,167422
False,268518
False,73837
False,405657
False,495387
False,348483
False,53345
False,231675
False,29942
True,461334
False,575079
False,215469
False,139139
False,332498
False,29607
False,160459
True,11349
False,267217
False,63845
False,439840
False,135794
False,217400
False,480831
False,395560
False,97951
False,335359
False,204505
False,429918
False,104232
False,447182
False,403834
False,53720
False,570317
False,53672
False,506198
False,393709
False,566385
False,322567
False,192266
False,252332
False,262509
False,571185
False,336174
False,44215
False,470551
False,128829
False,581183
False,309144
False,336340
False,456525
False,369991
True,514468
False,43576
False,85209
False,484634
True,345751
False,137283
False,62617
False,398628
False,31418
False,124934
False,11760
False,477115
False,263276
False,377772
False,435224
False,316229
False,98233
False,454915
False,282224
False,128431
False,435257
False,493544
False,262967
False,288824
False,62985
False,166678
False,150148
False,70421
False,1675
False,513312
False,296690
False,146451
False,237463
False,330262
False,135976
False,497455
False,61288
False,61266
False,118925
False,334217
False,297954
False,145280
False,183898
False,484060
False,530160
False,508174
False,239668
False,211526
False,357169
False,105945
False,326075
False,552589
False,324130
False,497202
True,429643
False,69705
False,558942
False,127476
False,365139
False,2445
False,469727
False,321902
False,254241
False,506322
False,334240
False,98895
False,496891
False,469921
False,312380
False,401556
False,468162
False,180488
False,127581
False,480136
False,249958
False,269879
False,422310
False,318403
False,138856
False,335992
False,215231
False,1103
False,53626
False,551657
False,186697
False,478511
False,318929
False,510731
True,183127
True,488505
False,70985
False,280515
False,409099
False,353787
False,406199
False,25142
False,502979
False,220316
False,221155
False,19318
False,95176
False,96755
False,221859
False,499135
False,267095
False,520435
False,109516
False,509718
False,81691
False,441553
False,120783
False,37999
False,180410
False,490794
False,332448
False,237697
False,197507
False,152659
False,143256
False,275961
False,482589
False,21993
False,142053
False,179240
False,224052
False,270759
False,132262
False,144938
False,57631
False,303056
False,211874
False,491943
False,115973
False,40746
False,340317
False,550703
False,500816
True,306833
False,33626
False,242104
False,487514
False,561591
False,390795
False,47907
False,364806
True,206893
False,516114
False,248579
False,491294
False,172733
False,418506
False,461187
False,145863
False,16335
False,69653
False,374017
False,232185
False,192755
False,15963
False,345090
False,215626
False,276283
False,92585
False,392480
False,169683
False,109738
False,295960
False,471325
False,10858
False,488745
False,177755
False,95063
False,408779
False,92428
False,495850
False,46883
False,187924
False,211164
False,254711
False,572825
False,440354
False,308339
True,471373
False,213649
False,476874
False,514454
False,322255
True,94194
False,241790
False,55578
False,245505
False,311939
False,562561
False,458184
True,297676
False,328275
False,28930
False,193181
False,53591
False,373251
False,224869
False,215808
False,82945
False,103757
False,335255
False,238968
False,378437
False,132313
False,176275
False,138644
False,362785
True,317573
False,117721
False,551036
False,262145
False,199125
False,76034
False,387431
False,144951
False,101194
False,250607
False,228539
False,159627
False,93276
False,238505
False,528642
False,279108
False,439871
False,404750
False,194022
False,190111
False,291973
False,551836
False,253860
False,35110
False,47471
False,147746
False,424110
False,573981
False,77517
False,295505
False,98616
False,560459
False,282840
False,338224
False,32134
False,37396
False,476094
False,567000
False,293591
False,18099
False,359337
False,120853
False,69827
False,248360
False,67131
False,147076
False,29138
False,420713
False,156296
False,264888
False,278710
False,277524
True,403947
False,525124
False,203667
False,131059
False,393989
False,228565
False,384718
False,190760
False,411187
False,55166
False,10743
False,517690
False,74407
False,161347
False,545678
False,534901
False,425093
False,306249
False,319211
False,324436
False,322215
False,56312
False,84938
False,253251
False,406616
True,528471
False,8580
False,24497
False,155125
False,274776
False,354853
False,364293
False,330808
False,221651
False,264396
False,128222
False,15062
False,311480
True,228413
False,548722
True,570581
False,498588
False,46859
False,553061
False,298440
False,83393
False,503233
False,158514
False,232517
False,102877
False,497109
False,152492
False,12754
False,532285
False,149381
False,463924
False,159458
False,246875
False,123599
False,578964
False,29146
False,142378
False,182028
False,167240
False,319161
True,381377
False,403286
False,410707
False,239811
False,510593
False,414912
False,231786
False,366146
False,154610
False,485185
False,108865
False,541086
False,531474
False,167123
False,117725
False,333099
False,348850
False,366396
False,215873
False,368603
False,376410
False,30446
False,569889
False,185394
False,420658
False,407606
False,478148
False,142051
False,401400
False,230334
False,162996
False,239828
False,418393
False,414117
False,142472
False,553364
False,364169
False,26768
False,192927
False,310108
False,554838
False,154207
False,6715
False,478490
True,92190
False,301954
False,367872
False,580953
False,473015
True,236068
False,429741
False,173080
False,462662
False,244792
False,159609
False,493477
False,359128
False,75948
False,46003
False,304473
False,549725
False,201969
False,153946
False,329373
False,362349
False,565780
False,484150
True,221425
False,402588
False,60513
False,515508
False,502582
False,241026
False,304627
False,273314
False,180911
False,150924
False,341054
False,137238
False,121611
False,104502
False,557920
False,368148
False,487286
False,568955
False,368874
False,200745
False,151414
False,100599
False,253219
False,340118
False,90827
False,318471
False,362145
False,549384
False,113449
False,227307
True,57169
False,304876
False,61830
False,442431
False,159742
False,172665
False,203937
False,546147
False,306940
False,289682
False,17890
False,27030
False,227049
False,532989
False,177102
False,234717
False,199326
False,32102
False,452702
False,365205
False,36850
False,427767
False,80911
False,496073
False,190150
False,241369
False,133641
False,121690
False,166060
False,517523
False,157020
False,157491
False,560143
False,326913
False,119995
False,128920
False,210042
False,76937
False,17935
False,282015
False,304406
False,191540
False,286614
False,495612
False,42865
False,335735
False,205103
False,445140
False,575391
False,93601
False,135316
False,452459
False,140651
False,419586
False,7697
False,9253
False,468588
False,472549
False,547367
False,160181
False,118431
True,432547
False,428726
False,74446
False,464456
False,251754
False,6783
False,511345
False,392197
False,251454
False,27622
False,410972
False,390785
False,323970
False,455696
False,276664
False,153896
False,398130
False,232660
False,51047
False,466730
False,354361
False,182551
False,327565
False,540483
False,81365
False,58633
False,477563
False,88748
False,468867
False,476189
False,236375
False,146563
False,551795
False,234590
False,24436
False,502703
False,272743
False,421763
False,555197
False,369093
False,195649
False,150098
False,565575
False,352767
False,82796
False,371577
False,445892
False,106235
False,273138
False,50597
True,444809
False,5210
False,353072
False,423039
False,201042
False,105973
False,508577
False,226455
False,198196
False,225963
False,110389
False,254801
False,181316
False,556112
False,325483
False,565954
False,245576
False,425072
True,335587
False,446909
False,226550
True,510871
False,184176
False,554351
False,143174
False,54282
False,479442
False,553913
False,412445
False,500139
False,240278
False,249952
False,308677
False,384874
False,208494
False,26997
False,238062
False,304379
False,24762
False,527029
False,502663
True,134760
False,23287
False,74827
False,23741
False,495243
False,387102
False,4386
False,58443
False,438751
False,16875
False,193471
False,405437
False,528011
False,364719
False,46168
False,6352
False,100990
False,563160
False,424760
False,83770
False,385658
False,368066
False,551533
True,193373
False,526350
False,109212
False,569596
False,460373
False,459982
False,227869
False,33659
False,237476
True,380636
False,234349
False,269718
False,317172
False,499585
False,115649
False,462213
False,491282
False,269017
False,143630
False,158906
False,15744
False,353494
False,525790
False,290767
False,12556
False,373645
False,483038
False,5259
False,152502
False,10449
False,197437
False,69356
False,154342
False,330236
False,77792
False,376112
True,558213
False,213988
False,466450
False,511179
False,393811
False,525083
False,195889
False,51040
False,306444
False,227667
False,306485
False,382472
False,23162
False,204537
False,482081
False,6599
False,240407
False,192843
False,529133
False,475667
False,571584
False,516417
False,417474
False,395740
False,262901
False,237004
False,99283
False,113860
False,340988
False,538580
False,362329
False,538320
False,525580
True,535750
False,255317
False,571196
False,21678
False,554934
False,119911
False,288589
False,404740
False,272957
False,179763
False,421771
False,451949
False,237685
False,57940
False,149375
False,247259
False,313214
False,66253
False,281164
False,213214
False,221663
False,220843
False,554805
False,11742
False,407457
False,495357
False,300867
True,455772
False,434990
True,339676
False,468444
False,237984
False,159888
False,132453
False,114945
False,167541
False,407949
False,336576
False,493019
False,496321
False,565979
False,380459
False,351534
False,64303
False,537860
False,404351
False,340491
False,328858
False,338098
False,299657
False,247984
False,185721
False,315173
False,205573
False,301631
False,313543
False,354318
False,245609
False,1149
False,173124
False,81561
False,439595
False,437110
False,7936
False,501055
False,453620
False,24894
False,364288
False,100016
False,41459
False,315923
False,162206
False,152238
False,8341
False,140512
False,434016
False,356615
False,248518
False,483611
False,334393
False,429260
False,571372
False,92631
False,153822
False,302512
False,245102
False,201555
True,529522
True,392222
False,212591
False,391978
False,110979
False,507017
False,125193
False,24931
False,422314
False,197213
False,197327
False,271987
False,244060
False,369217
False,497693
False,402867
False,240698
False,134119
False,377973
False,531151
False,442416
False,156532
False,330922
False,265374
False,350631
False,215718
False,425161
False,211119
False,503277
False,34773
False,422818
False,27478
False,344793
False,546292
True,251856
True,281040
False,87146
False,575921
False,411182
False,291194
False,317323
False,226071
False,210204
False,366829
False,302606
False,387208
False,132901
False,440514
False,293564
False,195897
False,475523
False,140456
True,515937
False,139696
False,215374
False,122811
False,318071
False,332058
True,301541
False,445695
False,574784
False,469595
False,52518
False,313480
False,335284
False,164093
False,38678
False,60820
False,124795
False,59995
False,194579
False,389584
False,487475
False,370401
False,211351
False,156084
True,389048
False,9018
False,121824
False,525667
False,384235
False,78681
False,313502
False,264539
False,299055
False,149440
False,81079
False,188673
False,440511
False,313802
False,260345
False,254965
False,71651
False,418115
False,324107
False,98090
False,435620
False,349193
False,147694
False,207595
False,421437
False,117093
False,146786
False,440783
True,252833
False,330187
False,370973
False,220419
False,567274
False,538925
False,117319
False,539317
False,245415
False,103447
False,281021
False,166764
False,127556
False,530717
False,78494
False,134479
False,558524
True,408923
False,504991
False,507180
False,58838
False,277576
False,344816
False,485160
False,68864
False,320508
False,290868
False,533276
False,329286
False,292249
False,558700
False,455557
False,321753
False,183827
False,139567
False,22479
False,345238
False,362432
False,485755
False,409331
False,168662
False,453008
True,238197
False,127681
False,412855
False,191551
False,239444
True,301209
False,543289
False,203881
False,312003
False,13986
False,311065
False,7932
False,203580
False,34975
False,146498
False,380906
False,431167
False,299200
False,4963
False,290428
False,34261
False,160772
False,528151
False,32949
False,193875
False,379144
False,125042
False,401699
False,401240
False,362231
False,431764
False,398758
False,439089
False,451840
False,450647
False,45989
False,182612
False,294329
False,480601
False,299609
False,84625
False,462134
False,279308
False,262746
False,95828
False,88218
False,566201
False,56350
False,465887
False,323552
False,443296
True,331604
False,321717
False,37716
False,187131
False,300836
False,323462
False,132654
False,404272
False,169426
False,316672
False,235132
True,417216
False,363224
False,143245
False,29648
False,570785
False,389056
False,335098
False,530898
False,185591
False,310053
False,356421
False,108326
False,134503
False,571485
False,212440
False,540872
False,551651
False,151049
False,300979
False,416950
False,136396
False,442993
False,502644
False,315425
False,55627
False,530197
False,486388
False,308121
False,457827
False,305223
False,120061
False,241317
True,405121
False,336374
False,22627
False,553793
False,487461
False,530211
False,540146
False,341922
False,127491
False,47627
False,32147
False,385417
False,77951
False,195761
False,127654
False,459712
False,92060
False,171328
False,307315
False,461774
False,191729
False,9708
False,346006
False,451397
False,94946
False,574413
False,324340
False,47940
False,272217
False,577532
False,298588
False,562113
False,271310
False,506372
False,380732
False,126770
False,51291
False,302372
False,95383
False,191686
True,463217
False,350939
False,194322
False,204969
False,64534
False,507969
False,271633
False,455691
False,453106
False,345543
False,27224
False,361844
False,543118
False,51550
False,432334
False,52693
False,262261
False,320902
False,486391
False,246796
False,406490
False,292538
False,220234
False,82813
False,375226
False,221889
False,72731
False,503945
False,23392
False,512995
False,49073
False,387900
False,8892
True,121570
False,391496
False,22964
False,509504
True,416598
False,327663
False,484122
False,159203
False,81841
False,334396
False,573975
False,8504
False,177355
False,340646
False,131524
False,428816
False,298525
False,212380
False,482774
False,350460
False,94614
False,453452
False,251701
False,350230
False,288372
False,345356
False,114784
False,442659
False,445351
False,124836
True,1330
False,230838
False,240466
False,148206
False,125718
False,387576
False,3365
False,188623
False,147610
False,451489
False,318381
False,132902
False,420330
False,317507
False,81057
False,359830
False,319332
False,24097
False,312242
False,43128
False,386333
False,374060
False,94884
False,170930
False,233446
False,180273
False,577613
False,2001
False,121676
False,537875
False,31752
False,406581
False,269798
False,425187
False,279596
False,86408
False,210976
False,24980
False,51851
False,45280
False,419483
False,175347
False,321971
True,409198
False,368346
False,75327
False,404785
False,309192
False,384673
False,24289
False,469731
False,549347
False,87607
False,169490
False,330513
False,140590
False,375659
False,373254
False,43979
False,57027
False,27665
False,208940
False,84469
False,288751
False,357194
False,578060
False,430218
False,475403
False,512275
False,202178
False,375948
False,180307
True,551438
False,22958
False,137836
False,553129
False,143040
False,508456
False,222948
False,72714
False,564072
False,443377
False,416565
False,21718
False,23173
False,94791
False,382189
False,558711
False,121018
False,315111
False,173716
True,350721
False,205785
False,567787
False,219291
False,504550
False,218494
False,242582
False,79481
True,1548
False,369931
False,195598
False,238316
False,268133
False,210809
