v_coco_id,coco_Id
False,80194
False,347216
False,560186
False,92526
False,259040
False,476967
False,130074
False,43601
False,376434
False,504211
False,121633
False,433286
False,233140
False,576743
False,422284
False,87871
False,33842
False,20255
False,144832
False,5085
False,537041
False,550173
False,6230
False,152070
False,153973
False,35976
False,284296
False,341957
False,423488
True,113041
False,753
False,306636
False,573151
False,559225
True,198761
False,213830
False,95133
False,351126
False,481425
False,67347
False,115637
False,62324
False,330862
False,30960
False,79345
False,1059
False,35670
False,164555
False,242510
False,294875
False,271416
False,377576
False,565834
False,146504
True,509459
False,551571
True,151826
False,201916
False,255886
False,215278
False,467762
False,303879
False,572543
False,550482
False,489763
False,474353
False,255554
False,453341
False,234986
False,163240
False,548331
False,539879
False,360205
False,473215
False,83556
False,225869
False,409438
False,299649
False,457825
False,415277
False,448613
False,411969
False,340559
False,18464
False,112887
False,292845
False,573431
False,572276
True,372654
False,195203
False,224056
False,482160
False,333152
False,7894
False,114776
False,272049
False,58753
False,80782
False,398271
False,103379
False,78266
False,437354
True,458932
False,457572
False,372427
False,505625
False,397004
False,208408
False,512836
False,534128
False,181488
False,8095
False,429174
False,76518
False,281330
False,251985
False,67558
False,31437
False,166142
False,280808
False,273337
False,105844
False,405327
False,274130
False,560037
False,31822
False,445099
False,61588
False,200796
False,369367
False,400581
False,126054
False,223031
False,379035
False,322008
False,98772
False,362951
False,130681
False,121454
False,464081
False,373511
False,443652
False,426073
False,450599
False,553221
False,280764
False,23019
False,485123
False,487720
False,536509
False,329105
False,123480
True,175611
False,378373
True,181837
False,172993
False,317527
False,437951
False,8944
False,474827
False,359081
False,92218
False,554699
False,62151
False,306222
False,175943
False,502540
False,57005
False,201352
False,421131
True,10023
False,246456
False,395083
False,494453
False,2374
False,451353
False,225730
False,436901
True,551820
False,412545
False,122419
False,50811
False,126974
False,454878
False,282150
False,78555
False,268987
False,161354
False,408492
False,567801
False,53842
False,581518
False,443870
False,20903
False,270185
False,234533
False,240832
False,88835
False,413533
True,404766
False,232357
False,533231
False,121649
False,456768
False,65198
False,58304
False,126907
False,322894
False,493843
False,441445
False,298893
False,549427
False,74714
False,349647
True,574034
False,193046
True,213146
False,162963
False,101686
False,543838
False,349489
False,376381
False,129113
False,62706
False,488234
False,444132
False,135907
False,528184
False,423986
False,83176
False,162182
False,279810
False,167553
False,173125
False,189163
False,482036
False,191681
False,248229
True,334665
False,138007
False,439650
False,229302
False,495557
False,168609
False,329263
True,262487
False,283600
True,281498
False,430867
False,213364
False,222086
False,298956
False,463610
False,494498
False,7276
False,109921
False,170968
False,318605
False,283403
False,410667
False,246718
False,110984
False,174866
False,306824
False,47407
False,564657
False,18530
False,466273
False,444448
False,484013
False,440182
False,501867
False,429809
False,91553
False,246322
False,80073
False,193867
False,119469
False,275663
False,574922
False,18401
False,433007
False,475696
False,584
False,246985
False,371608
False,82468
False,18241
False,178492
False,503978
False,156556
False,486112
False,330136
False,505796
False,165169
False,350720
False,177845
False,280347
False,60203
False,399164
False,267402
False,472900
False,128250
False,74828
False,197071
False,172366
False,329254
False,210983
False,96044
False,163020
False,29730
False,217425
False,386755
False,104607
False,365703
False,173801
False,205814
False,138116
False,455614
False,568872
False,213455
False,553573
False,335688
False,539395
False,544402
False,572352
False,395473
False,173350
False,159299
False,355458
False,556356
False,457245
False,146439
False,113880
False,216194
False,327241
False,300383
False,418697
False,400983
False,281602
False,49065
False,15757
False,170485
False,140067
False,145214
False,382951
False,421887
False,475371
False,205668
False,50321
False,72702
False,61562
False,465740
False,219312
False,401313
False,383401
False,573830
False,248640
False,121356
False,551510
False,400133
False,200749
True,492881
False,502084
False,484450
False,44977
False,73774
False,295359
False,527453
False,267035
False,535604
False,374946
False,10321
False,132752
False,527733
False,302588
False,581199
False,16210
False,229318
False,191651
False,210458
False,561677
False,572215
False,456178
False,560366
False,31765
False,371814
False,32664
False,198075
False,212824
False,284772
False,385844
True,20410
False,389249
False,476910
False,497797
False,120811
False,178744
False,23378
False,281475
False,75843
False,321373
False,351298
False,133281
False,392426
False,122314
False,194421
False,554735
True,276265
False,542079
False,78170
False,206412
False,39196
False,105399
False,281652
False,467758
False,512438
True,371854
False,26662
False,317061
False,553669
False,434484
False,385403
False,303723
False,18367
False,222983
False,97974
False,380720
False,292034
False,181759
False,537393
False,310546
False,252074
False,283982
False,111612
False,560054
False,199969
False,279331
False,428381
True,572544
False,289821
False,525371
False,206809
False,497226
False,463620
False,290269
False,150685
False,439784
False,111099
False,429693
False,173096
False,42225
False,267861
False,78729
False,444566
False,382939
False,27002
False,112849
False,539340
False,270388
False,376336
False,204052
False,397303
False,283516
False,91079
False,51335
True,354070
False,396303
False,389011
False,316676
False,280814
False,365168
False,487942
False,148085
False,122117
False,514674
False,453860
False,248104
False,26388
False,388880
True,439402
False,388381
False,284421
False,548565
False,350023
False,389107
False,80651
False,205533
False,33995
False,288263
False,203615
False,20059
False,302527
False,39987
False,167995
False,197118
False,509235
False,382109
False,288340
False,72077
False,412019
False,120155
True,326420
False,8436
False,525891
False,112988
False,330988
False,398540
False,195086
False,74215
True,436
False,324554
False,159440
False,331222
False,446813
False,408307
False,518850
False,159537
False,181643
False,146722
False,358466
False,568041
False,220189
False,544060
False,137300
False,228647
False,456771
False,569249
False,473003
False,267568
False,122983
True,479035
False,119861
False,115741
False,574988
False,45197
False,106563
True,236461
True,335824
False,362352
False,247141
False,364176
False,250136
False,376491
False,61722
False,154011
False,461123
False,14283
False,89894
False,503963
False,126230
False,406543
False,189778
False,535978
False,110841
False,297868
False,508502
False,291861
False,322802
False,433704
False,324037
True,144965
False,417264
False,485934
False,350491
False,2623
False,313148
False,241963
False,402665
False,238502
False,113233
False,93964
False,332031
False,131533
False,116603
False,270325
True,288852
False,91891
False,302193
False,68356
True,217653
False,335999
False,338826
False,322105
False,73639
False,408534
False,526769
False,91935
False,127474
False,205317
True,338501
False,49952
False,179653
False,97580
False,335585
False,158747
False,525012
False,438919
False,104053
False,321437
False,335212
False,351903
False,170654
False,489440
False,344801
False,81593
True,354736
False,363079
False,543407
False,17055
False,151988
False,71283
False,280833
False,229131
True,95676
False,57796
False,212181
False,490016
False,340445
False,251835
False,164600
False,146256
True,424960
True,446093
False,303765
False,286322
False,406908
False,42628
False,162256
False,361193
False,358039
False,434668
False,84852
False,277239
False,496730
False,192759
False,108026
False,494211
True,315025
False,390290
True,227928
False,332221
False,272323
False,59335
True,515513
False,398183
False,101952
False,473044
False,99851
False,131841
False,29342
False,9448
False,215755
False,79111
False,159403
False,94871
False,252208
False,157426
False,96512
False,568469
False,478198
False,553600
False,201073
False,296134
False,8471
False,106788
False,479400
False,404616
False,471312
False,459600
False,129327
False,338007
False,405057
False,414648
False,362722
False,365511
False,250677
False,491337
False,401957
False,456046
False,193327
False,563040
False,19093
True,145335
True,501677
False,447585
False,136718
False,19712
False,272480
False,488201
False,70236
False,374463
False,399294
False,132307
False,453330
False,270818
True,541529
False,263618
False,373089
False,113836
False,249687
False,495969
False,97218
False,496089
False,483553
False,126457
False,549830
False,347233
False,419265
False,170238
False,27394
False,53317
False,114330
False,291560
False,174544
False,222083
False,222195
False,172509
False,388841
False,116064
False,20987
False,534107
False,180662
False,212248
True,625
False,324315
False,28116
False,218853
False,185935
False,80274
False,302443
True,160009
False,116834
False,104015
False,556028
False,187797
False,331613
False,319259
False,30109
False,221661
False,412184
False,6590
False,249983
False,203891
False,73118
False,281887
False,1902
False,54479
False,87227
True,54354
False,517321
False,361153
False,203006
False,415334
False,250243
False,333998
False,339709
False,571105
False,437806
False,493507
False,403472
False,219254
False,499733
False,41186
False,265234
False,157032
False,413472
False,284987
False,269511
False,268745
False,296112
False,254997
False,386257
False,94940
False,363084
False,333654
False,144878
False,128324
False,545016
False,206680
False,402271
False,478306
False,134552
False,167193
False,329268
False,1342
False,403593
False,506034
False,20513
False,155309
False,236148
False,128312
False,171185
False,375409
False,509864
False,37457
False,559113
False,223950
False,397523
False,32819
False,296703
False,176833
False,334938
False,342666
False,371007
False,471339
False,376763
False,425653
False,370914
False,505784
True,205945
False,457017
False,358254
False,290122
False,421876
False,425135
False,70285
False,224670
False,502860
False,226324
False,474224
False,445815
False,398138
False,457861
False,207686
False,464715
True,527899
False,474775
False,85019
False,192080
False,177567
False,172977
False,155617
False,108408
False,227686
False,438373
False,494973
False,366207
False,353276
False,506965
False,492683
False,457683
False,213288
False,581815
False,47949
True,534854
False,534553
False,343524
False,475944
False,417141
False,447043
False,86357
False,370890
False,373768
False,134689
False,17967
False,39484
False,87354
False,578594
False,483065
False,55514
False,283534
False,235687
True,56306
False,394941
False,264870
False,294908
False,211882
False,468771
False,174934
False,223339
False,263685
False,148502
False,575257
False,433428
False,130973
False,544698
False,143847
False,61403
False,24368
False,303744
False,373189
False,506444
False,541374
False,152782
False,60005
False,476415
False,89534
False,96684
False,74537
False,350414
False,300773
False,281508
False,497002
False,1877
False,301591
False,385036
False,10327
False,66711
False,66008
False,561885
False,27191
False,457225
False,32275
False,467760
False,294978
False,580931
False,173071
False,129060
False,549559
False,320763
False,397138
False,408456
False,315488
False,186502
False,351705
False,325384
False,417190
False,418984
False,210108
False,377273
False,238708
False,566357
False,332684
False,147016
True,497365
False,457020
True,125351
False,408386
False,184940
False,210071
False,564043
False,411178
False,357074
False,81811
False,170506
False,525980
False,291290
True,345149
False,269098
False,223682
False,548608
False,531415
False,280187
False,368679
False,535917
False,465323
False,378070
False,59022
False,57284
False,6051
False,26731
False,115676
False,19635
False,277971
False,190172
False,267794
False,173533
False,169166
False,550396
False,542202
False,451680
False,72255
False,297595
False,543254
False,425341
False,139468
False,34869
False,19927
False,255224
False,134811
False,423396
False,338439
False,547318
False,80044
False,188795
False,526359
False,155746
False,186720
False,465066
False,51249
False,144334
False,558678
False,471562
False,565233
False,67686
False,264085
False,148727
False,134946
False,482487
False,540885
False,150370
False,495387
False,331225
False,539820
False,90106
False,210752
False,377635
False,187585
False,497177
False,336185
False,332498
False,240594
False,230708
False,507471
True,474161
False,353133
False,553876
False,109976
False,301326
False,134066
False,167813
False,71223
False,372731
False,187592
False,542248
False,323847
False,447182
False,5314
False,100187
False,517084
False,437300
False,564123
False,463655
False,53058
False,192450
False,390559
False,87387
False,110374
True,173245
False,485452
False,412281
False,536996
False,321542
False,73583
False,505890
False,265135
False,379172
False,109599
False,497438
False,554518
False,34551
False,303321
True,345751
False,193892
False,188078
False,541999
False,495134
False,58553
False,33405
False,56701
False,263276
False,339634
False,9322
True,230554
False,311220
False,454915
False,312735
False,558602
False,476813
False,173073
False,458594
False,405934
False,203729
False,210951
False,434786
False,70421
False,48339
False,560217
False,393852
False,133194
False,513811
False,290836
False,375437
False,59567
False,61288
False,61266
False,177387
False,345870
False,184397
False,287967
False,181260
False,357471
False,115089
False,510781
False,174896
False,350596
False,8267
False,175238
False,165248
False,552589
False,581283
False,538372
False,170327
False,69705
False,433156
False,168053
False,375150
False,420422
False,185520
False,321902
False,425078
False,117036
False,32610
False,411792
False,509948
False,149583
False,22440
False,431967
False,539255
False,53616
False,477150
False,27919
False,121350
False,102858
False,263111
False,148329
False,395324
False,421499
False,452088
False,91371
False,318464
False,103861
False,579337
False,18886
False,193621
False,430251
False,512068
False,416049
False,372460
False,382443
False,449270
False,179180
False,35033
False,57707
False,397760
True,79305
False,352107
True,310278
False,95176
False,488655
False,308098
False,138317
False,293466
True,563302
False,81476
False,404839
False,234230
True,422893
False,536073
False,133503
False,180410
False,569550
False,332448
False,237697
False,484302
False,579184
False,339849
False,7167
False,190406
False,524984
False,308338
False,580822
True,297417
False,475798
False,233142
False,357342
False,57631
False,240867
False,298304
False,507893
True,265586
False,79716
False,340317
False,350251
False,247167
False,132000
True,372577
False,272426
False,464605
False,52435
False,300057
False,155719
False,364806
False,330051
False,401569
False,321706
False,134351
False,507937
False,145479
False,461187
False,292789
False,493853
False,348012
False,267932
True,571799
False,374829
False,384745
True,296033
False,452852
False,122766
True,53774
False,581351
False,163660
False,193105
False,273576
False,145381
False,556624
False,26209
False,40884
True,308095
False,480944
False,271844
False,451511
False,334513
False,170849
False,469265
False,469721
False,297871
False,322734
False,149588
False,36761
False,153692
True,105899
False,75190
False,322255
False,490555
False,182681
True,44687
False,549784
False,203405
False,92066
False,482296
False,134042
False,102654
False,28930
False,427920
False,446084
False,398858
False,224869
True,157806
False,82945
False,237617
False,569142
False,242513
False,65375
False,459589
False,451915
False,47161
False,339462
False,47974
False,335807
False,449313
False,262145
False,224633
False,65969
False,116295
False,72091
False,466042
False,81135
False,320106
False,322724
False,446126
False,265432
False,279608
False,128152
False,405287
False,191854
False,457586
False,99913
False,533682
False,138368
False,227713
False,13160
False,254009
False,329191
False,424110
False,242535
False,204381
False,216223
False,405740
True,282209
False,493902
True,204609
False,32134
False,316622
False,8297
False,206362
False,151885
False,408535
False,359337
True,29431
False,20979
False,47559
False,122998
False,124975
False,178890
False,420713
False,386089
False,229949
False,368096
False,277524
False,178064
False,45491
False,237420
False,9274
False,219842
False,228565
False,488440
False,257674
False,279990
False,93025
False,10743
True,87027
False,157176
False,264733
False,494583
False,158036
False,215584
False,306249
True,413716
False,76768
False,385239
False,237834
False,551418
False,23230
False,485097
False,112793
False,142483
False,554523
False,3219
False,274776
True,563435
False,534419
True,410328
False,343708
False,264396
False,282981
False,49445
False,204787
False,392352
False,370827
False,156126
False,412101
False,407751
False,181756
False,11497
False,83393
False,386683
False,99519
False,9760
False,36557
False,329752
False,400926
False,404684
False,249792
False,295376
True,149903
False,216637
False,430805
False,65035
False,300577
False,280736
False,26208
True,543521
False,313818
False,539449
False,306603
False,364374
True,528563
False,119210
False,174423
False,183401
False,301082
False,366146
True,62877
False,112298
False,308394
False,218312
False,564870
False,336047
False,248005
False,291506
False,364608
False,366396
False,253578
False,2448
False,154306
False,118237
True,451084
False,393553
False,341707
False,116511
False,117743
False,182575
False,237077
False,467469
False,341950
False,239828
False,2235
True,21650
True,538414
False,253477
False,112395
False,463467
False,174712
False,572474
False,555473
False,154207
False,222227
False,426930
False,12238
False,248610
False,119993
False,550812
False,542559
True,577190
False,37104
False,291206
False,334675
False,85143
False,37743
False,71603
False,15472
False,305254
False,269566
False,54696
False,19087
False,201969
False,288528
False,268071
False,376564
False,371955
False,386080
False,275020
False,51620
False,192296
False,515508
False,367929
False,241026
False,304627
False,221533
False,93904
False,80067
False,425388
False,514006
False,458631
False,104502
False,557920
True,499845
False,28385
False,402378
False,380885
False,384333
False,151414
False,100599
False,187334
False,36745
False,90827
False,513793
False,285649
False,510035
False,113449
False,227307
False,562338
False,12860
False,289575
False,460666
False,121530
False,494887
False,203937
False,546147
False,77432
False,389775
False,219778
False,27030
False,562433
False,515445
False,405632
False,190898
True,444280
False,328836
False,207670
False,117389
False,51990
False,555476
False,221509
False,359141
False,480313
False,72235
False,20421
False,206218
False,448771
False,554507
True,298199
False,134231
False,63565
False,414638
False,495790
False,417465
False,177959
False,384554
False,17935
False,392841
False,534044
True,491732
False,196156
False,416841
False,525567
False,48376
False,250939
False,245377
False,549201
False,264804
False,135316
False,435523
False,170393
False,419586
False,231280
False,66785
False,411109
False,75352
False,547367
False,160181
False,361124
True,26132
False,428726
False,297779
False,279661
True,551922
False,225923
False,363136
False,401826
False,458903
False,168607
False,478979
False,318231
False,323970
False,212920
False,276664
False,20434
False,389016
False,143269
False,155482
False,91009
False,25533
False,18940
False,37548
False,439939
False,81365
False,397908
False,10484
False,201907
False,404917
False,442218
False,471647
False,457337
False,465369
False,397717
False,531069
False,30113
False,304291
False,21088
False,286149
False,141711
True,124387
True,282406
False,434820
False,109838
False,452909
False,400536
False,222857
False,415493
False,273138
False,500226
False,267284
False,542809
False,549766
False,28535
False,348290
False,270045
False,183100
False,148772
False,263406
False,150533
False,49814
False,148375
False,280189
False,154028
False,396685
False,210136
False,287188
False,286101
False,161386
False,566724
False,153466
False,580790
False,556391
False,531681
False,38490
False,330348
False,453772
False,51355
False,112698
False,180363
False,240278
False,187810
False,369199
False,419445
False,550796
False,345849
False,289586
False,274286
False,509579
False,418270
False,504130
False,37698
False,480225
False,195914
False,485954
False,311173
False,292155
False,14818
False,403754
False,438751
False,236535
False,60458
False,405437
False,274250
False,575755
False,404828
False,374910
True,341681
False,542487
False,509390
False,42124
False,309137
False,130188
False,360504
True,193373
False,27974
False,529012
False,473516
False,566631
False,503883
False,162358
False,482479
False,157356
False,131497
False,327770
False,384528
False,527134
False,34847
False,115649
False,348116
False,40905
False,282471
False,50672
False,235964
False,518685
False,239676
False,525790
False,305821
False,461017
False,411093
False,491936
False,93565
False,6140
False,36729
False,302117
False,76477
False,274386
False,516945
False,393089
False,348954
False,284701
False,213988
False,380007
False,8830
False,304520
False,286973
False,354179
False,353484
False,69928
False,29640
False,538588
False,408426
True,496902
False,198004
False,501835
False,206469
False,451283
False,411028
False,53729
False,350014
False,272402
False,435399
False,271190
False,395740
False,532239
False,137711
False,348047
False,417834
False,204855
False,348767
False,161947
False,250167
False,381433
False,162577
False,447842
False,71396
False,408917
False,291541
False,61660
False,28257
False,530991
False,493454
False,356533
False,97367
False,541319
False,59868
True,9797
False,176668
True,189839
False,334135
False,66253
False,539423
True,90959
False,237720
False,194780
False,304078
False,97809
False,452168
False,519877
False,320929
False,381216
False,163798
False,26829
True,156232
False,397500
False,287714
True,493131
False,22652
False,160952
False,333430
False,534656
False,563009
False,494863
False,273245
False,539507
False,92752
False,193680
False,64941
False,76266
False,43451
False,266083
False,111131
False,189083
False,465868
False,55951
False,378566
False,251671
False,119087
False,42820
False,374211
False,501369
False,27739
False,394478
False,535510
False,244349
False,273204
False,111235
False,106296
False,254356
False,340547
False,456690
False,414610
False,13703
False,275977
False,304556
False,481398
False,293757
False,226592
False,129437
False,36951
False,25506
False,224079
False,183348
False,175671
False,448533
False,347351
False,99965
False,179599
False,146315
False,240537
True,119065
False,245094
False,33758
False,286503
False,264362
False,193011
False,527528
False,382418
False,86981
False,338061
False,26783
False,449195
False,426611
False,108892
False,175205
False,450716
False,134703
False,78797
False,393282
False,300284
False,494066
False,277848
False,13650
False,123765
False,293315
False,85881
False,6673
False,128652
False,419406
False,203845
False,88192
False,576849
False,291518
False,289400
False,543027
False,391876
False,87146
False,38513
False,123412
False,560713
False,184945
False,546773
False,169800
False,151497
False,406366
False,444350
False,504160
False,11996
False,75187
False,246231
False,11552
False,504810
False,402097
False,115619
False,438671
False,122811
False,357620
False,379370
False,500793
False,63812
False,574784
False,365339
False,31247
False,313480
False,230516
False,253223
False,127781
False,139889
False,151808
False,324852
False,363273
False,228318
False,117205
False,255335
False,295563
False,156084
False,110004
False,55478
True,475182
False,274853
False,384235
False,168800
False,149834
False,109986
False,513451
False,208288
False,10432
False,27428
False,2686
False,25352
False,508482
True,187336
False,5617
False,418115
False,72887
False,556837
False,9603
False,464166
False,147694
False,483144
False,398200
False,38662
False,152942
False,107658
False,431139
False,366148
False,180571
False,55126
False,6709
False,537991
False,360101
False,108440
False,414481
False,443630
False,568660
False,166764
False,504065
False,297187
False,288347
False,18647
False,103865
False,62942
False,556505
False,295958
False,508680
False,7729
True,232460
False,388974
False,111195
False,320508
True,417298
False,493683
False,305779
False,580431
False,388316
False,381060
True,130586
False,28690
False,570902
False,397613
True,82715
False,355088
False,510366
False,332159
False,292304
False,117114
False,214274
False,343933
False,412855
False,396542
False,240259
False,466531
False,508872
False,324654
False,312003
False,577118
False,158279
False,7932
False,207844
False,84448
False,197069
False,7899
False,212311
False,234555
False,530622
False,349686
False,448599
False,282928
False,356651
True,415109
False,536290
False,294545
False,125042
False,401699
False,4410
False,197632
False,431764
False,262654
True,273586
False,418297
False,402454
False,362919
False,300280
False,5946
False,480601
False,468182
False,369701
False,462134
False,182078
False,382929
False,95828
False,250303
False,566201
False,149406
False,326014
False,470114
False,247838
False,495738
False,305638
False,139456
False,493793
False,183350
False,581667
False,24030
False,290684
False,17366
False,233575
False,305799
False,412798
False,195081
False,143245
False,573823
False,570785
False,406047
False,205887
False,394546
False,325327
False,448671
False,414148
False,136700
False,502326
False,571485
False,212440
False,578093
True,525899
False,331314
False,505092
False,102540
False,145621
False,25003
False,290165
False,312343
False,480861
False,314310
False,55629
False,484760
False,93778
False,540285
False,531765
False,181969
False,224736
False,336374
False,22627
False,204755
False,54728
False,316495
False,263760
False,48630
False,227468
False,387056
False,197492
False,385417
False,85706
False,394739
False,303236
False,239837
False,513430
False,171328
False,90433
False,99024
False,183517
False,12996
False,537081
False,470463
False,5094
False,209130
False,394131
False,319616
False,187054
False,30779
False,159112
False,214816
False,298848
False,563604
False,160423
False,120966
False,512258
False,30321
False,469488
False,191686
False,312454
False,531377
False,228552
False,204969
False,64534
True,122281
False,94069
False,455691
False,329542
False,168500
False,370652
False,415561
False,462904
False,304603
False,381646
False,125062
False,381758
False,204626
False,133453
False,486350
False,221770
False,335318
False,235959
False,467763
False,479946
False,293328
False,480807
True,348636
False,23392
False,330607
False,286233
False,322197
False,85998
True,561454
False,101713
False,22964
False,559652
True,431364
False,183757
False,313034
False,475804
False,81841
True,397274
False,99211
False,563601
False,300966
False,176592
False,131524
False,207077
False,172404
False,212380
False,208122
False,307206
True,26425
False,57866
False,80441
False,446628
False,288372
False,480415
False,85665
False,232551
False,445351
False,399991
False,270136
False,138846
False,408270
False,401045
False,106330
False,360152
False,82994
False,211046
False,149230
False,65306
False,318381
False,51052
False,368450
False,483449
False,463758
False,346262
False,478286
False,531037
False,417926
False,188935
False,272735
False,312866
False,223216
False,24403
False,255578
True,380414
False,54092
False,405736
False,99956
False,336390
False,510371
False,573659
False,440546
False,286525
False,356916
True,512211
False,160103
False,377497
False,435069
False,16995
False,42944
False,125698
False,339670
False,157417
False,356623
False,389168
False,110638
False,309192
False,218302
False,403837
False,233137
False,325027
False,96211
False,385441
False,338518
False,140590
False,335107
True,113846
False,140332
False,103520
False,27665
False,465177
False,424551
False,288751
False,68805
False,305959
False,279927
False,107108
False,182972
False,200941
False,150091
False,276164
False,439374
False,28007
False,382125
False,334585
False,460407
False,508456
False,435170
True,482275
False,78416
False,443377
False,99727
False,21718
False,546079
False,13252
False,400603
False,567342
False,514567
False,530766
False,303992
False,320351
False,442400
False,580238
False,95999
False,250424
False,56116
False,288948
False,248995
False,538747
False,488367
False,162685
False,268905
False,193021
False,70134
